admin2,indicator,choice,value,context
soum,key_score,4-/-1,0.05815790247675918,bfa_2020
soum,key_score,4-/-2,0.20264495551009912,bfa_2020
soum,key_score,4-/-3,0.07273524315626764,bfa_2020
soum,key_score,4-/-4,0.14401571097353524,bfa_2020
soum,key_score,5-/-1,0.006608526045361421,bfa_2020
soum,key_score,5-/-2,0.003120145306129714,bfa_2020
soum,key_score,5-/-3,0.0085202418721541,bfa_2020
soum,key_score,5-/-4,0.010063722265844784,bfa_2020
sourou,key_score,1-/-2,0.011902264741074784,bfa_2020
sourou,key_score,1-/-4,0.008388920760639781,bfa_2020
sourou,key_score,2-/-1,0.016777841521279563,bfa_2020
sourou,key_score,2-/-2,0.12378871706391074,bfa_2020
sourou,key_score,2-/-3,0.05721435132980268,bfa_2020
sourou,key_score,2-/-4,0.07508490150564652,bfa_2020
sourou,key_score,3-/-1,0.02021071294947964,bfa_2020
sourou,key_score,3-/-2,0.166689616357768,bfa_2020
sourou,key_score,3-/-3,0.1391506034404801,bfa_2020
sourou,key_score,3-/-4,0.15566956740994367,bfa_2020
sourou,key_score,4-/-1,0.003967421580358261,bfa_2020
sourou,key_score,4-/-2,0.07949284261753836,bfa_2020
sourou,key_score,4-/-3,0.06221629146073518,bfa_2020
sourou,key_score,4-/-4,0.07944594726134278,bfa_2020
tapoa,key_score,1-/-2,0.00244415916949493,bfa_2020
tapoa,key_score,2-/-1,0.020242628580799112,bfa_2020
tapoa,key_score,2-/-2,0.026150934027584442,bfa_2020
tapoa,key_score,2-/-3,0.01703575408137494,bfa_2020
tapoa,key_score,2-/-4,0.07251207827280247,bfa_2020
tapoa,key_score,3-/-1,0.060609422414504455,bfa_2020
tapoa,key_score,3-/-2,0.14482433828046953,bfa_2020
tapoa,key_score,3-/-3,0.047670968127264034,bfa_2020
tapoa,key_score,3-/-4,0.22441321587659338,bfa_2020
tapoa,key_score,4-/-1,0.014248814838183863,bfa_2020
tapoa,key_score,4-/-2,0.051370201849054435,bfa_2020
tapoa,key_score,4-/-3,0.03586306701926036,bfa_2020
tapoa,key_score,4-/-4,0.2631336550251911,bfa_2020
tapoa,key_score,5-/-2,0.0016297225085142944,bfa_2020
tapoa,key_score,5-/-4,0.0178510399289086,bfa_2020
tuy,key_score,2-/-1,0.001039643655242881,bfa_2020
tuy,key_score,2-/-2,0.003118930965728643,bfa_2020
tuy,key_score,2-/-3,0.001039643655242881,bfa_2020
tuy,key_score,3-/-2,0.19312295539519247,bfa_2020
tuy,key_score,3-/-3,0.11947212931345097,bfa_2020
tuy,key_score,3-/-4,0.43402607341181726,bfa_2020
tuy,key_score,4-/-2,0.059216242829104045,bfa_2020
tuy,key_score,4-/-3,0.001039643655242881,bfa_2020
tuy,key_score,4-/-4,0.002079287310485762,bfa_2020
tuy,key_score,5-/-2,0.1858454498084923,bfa_2020
yagha,key_score,1-/-1,0.006590118589165416,bfa_2020
yagha,key_score,2-/-1,0.020147193146167332,bfa_2020
yagha,key_score,2-/-2,0.03201969907671175,bfa_2020
yagha,key_score,2-/-3,0.0044031001244797955,bfa_2020
yagha,key_score,2-/-4,0.025017488228345756,bfa_2020
yagha,key_score,3-/-1,0.11147636014064427,bfa_2020
yagha,key_score,3-/-2,0.11483650474939758,bfa_2020
yagha,key_score,3-/-3,0.05208727014483128,bfa_2020
yagha,key_score,3-/-4,0.11614037660554086,bfa_2020
yagha,key_score,4-/-1,0.12460022151142135,bfa_2020
yagha,key_score,4-/-2,0.09666530384063078,bfa_2020
yagha,key_score,4-/-3,0.06043224497774752,bfa_2020
yagha,key_score,4-/-4,0.20925429285580582,bfa_2020
yagha,key_score,5-/-2,0.010904398108508968,bfa_2020
yagha,key_score,5-/-4,0.015425427900601548,bfa_2020
yatenga,key_score,1-/-1,0.020759880077952302,bfa_2020
yatenga,key_score,2-/-1,0.021708400428755385,bfa_2020
yatenga,key_score,2-/-2,0.06462612439460787,bfa_2020
yatenga,key_score,2-/-3,0.03939191821581147,bfa_2020
yatenga,key_score,2-/-4,0.03480751015332186,bfa_2020
yatenga,key_score,3-/-1,0.10672105277311611,bfa_2020
yatenga,key_score,3-/-2,0.22863771868688468,bfa_2020
yatenga,key_score,3-/-3,0.1019399858799597,bfa_2020
yatenga,key_score,3-/-4,0.1394537196142241,bfa_2020
yatenga,key_score,4-/-1,0.008954650275380397,bfa_2020
yatenga,key_score,4-/-2,0.07197481850217981,bfa_2020
yatenga,key_score,4-/-3,0.02612924101443807,bfa_2020
yatenga,key_score,4-/-4,0.12456390298771162,bfa_2020
yatenga,key_score,5-/-2,0.009798428980683541,bfa_2020
yatenga,key_score,5-/-4,5.32648014973141e-4,bfa_2020
ziro,key_score,2-/-1,0.06553507194890255,bfa_2020
ziro,key_score,2-/-2,0.09830260792335382,bfa_2020
ziro,key_score,2-/-4,0.012582902427503524,bfa_2020
ziro,key_score,3-/-1,0.012582902427503524,bfa_2020
ziro,key_score,3-/-2,0.0956820481119689,bfa_2020
ziro,key_score,3-/-3,0.03276753597445128,bfa_2020
ziro,key_score,3-/-4,0.30295216952139903,bfa_2020
ziro,key_score,4-/-2,0.09376405124718785,bfa_2020
ziro,key_score,4-/-4,0.1920666591705417,bfa_2020
ziro,key_score,5-/-4,0.09376405124718785,bfa_2020
zondoma,key_score,1-/-1,0.005647963844440367,bfa_2020
zondoma,key_score,1-/-2,0.022974778787799768,bfa_2020
zondoma,key_score,1-/-3,0.005647963844440367,bfa_2020
zondoma,key_score,2-/-1,0.0169438915333211,bfa_2020
zondoma,key_score,2-/-2,0.10846818398325747,bfa_2020
zondoma,key_score,2-/-3,0.011678851098919033,bfa_2020
zondoma,key_score,2-/-4,0.025571002288313917,bfa_2020
zondoma,key_score,3-/-1,0.03686692997719465,bfa_2020
zondoma,key_score,3-/-2,0.25074057123230375,bfa_2020
zondoma,key_score,3-/-3,0.1090719819501348,bfa_2020
zondoma,key_score,3-/-4,0.24953307959499876,bfa_2020
zondoma,key_score,4-/-1,0.005647963844440367,bfa_2020
zondoma,key_score,4-/-2,0.036484006567156356,bfa_2020
zondoma,key_score,4-/-3,0.044348156160776614,bfa_2020
zondoma,key_score,4-/-4,0.06289344910892064,bfa_2020
zondoma,key_score,5-/-4,0.007481226183581962,bfa_2020
zoundweogo,key_score,2-/-1,0.03875648932849564,bfa_2020
zoundweogo,key_score,2-/-2,0.1468688167842763,bfa_2020
zoundweogo,key_score,2-/-3,0.0742112653356406,bfa_2020
zoundweogo,key_score,2-/-4,0.0868258784731915,bfa_2020
zoundweogo,key_score,3-/-1,0.09877533988440126,bfa_2020
zoundweogo,key_score,3-/-2,0.2543102385293199,bfa_2020
zoundweogo,key_score,3-/-3,0.03373539974788971,bfa_2020
zoundweogo,key_score,3-/-4,0.15992864772631948,bfa_2020
zoundweogo,key_score,4-/-1,0.02906736699637173,bfa_2020
zoundweogo,key_score,4-/-3,0.02949461266032695,bfa_2020
zoundweogo,key_score,4-/-4,0.01665479384738058,bfa_2020
zoundweogo,key_score,5-/-4,0.031371150686386434,bfa_2020
bale,score_final,2,0.38240599810769094,bfa_2020
bale,score_final,3,0.39783533480163913,bfa_2020
bale,score_final,4,0.20453515556061483,bfa_2020
bale,score_final,5,0.015223511530055038,bfa_2020
bam,score_final,1,0.01209442866168919,bfa_2020
bam,score_final,2,0.19904626389062915,bfa_2020
bam,score_final,3,0.43233603645477914,bfa_2020
bam,score_final,4,0.35042978915512324,bfa_2020
bam,score_final,5,0.006093481837779177,bfa_2020
banwa,score_final,1,0.007103733279065479,bfa_2020
banwa,score_final,2,0.24199101243776464,bfa_2020
banwa,score_final,3,0.5036908965457483,bfa_2020
banwa,score_final,4,0.2187994246211596,bfa_2020
banwa,score_final,5,0.028414933116261917,bfa_2020
bazega,score_final,2,0.17915563870444048,bfa_2020
bazega,score_final,3,0.5628474143861385,bfa_2020
bazega,score_final,4,0.2579969469094211,bfa_2020
bougouriba,score_final,2,0.11172283749921658,bfa_2020
bougouriba,score_final,3,0.47252808541627495,bfa_2020
bougouriba,score_final,4,0.3882771625007834,bfa_2020
bougouriba,score_final,5,0.027471914583725048,bfa_2020
boulgou,score_final,1,0.044489033740051635,bfa_2020
boulgou,score_final,2,0.24598204008349375,bfa_2020
boulgou,score_final,3,0.43177356857471255,bfa_2020
boulgou,score_final,4,0.277755357601742,bfa_2020
boulkiemde,score_final,2,0.5014315154934043,bfa_2020
boulkiemde,score_final,3,0.1938290359162402,bfa_2020
boulkiemde,score_final,4,0.27221080539165965,bfa_2020
boulkiemde,score_final,5,0.03252864319869588,bfa_2020
comoe,score_final,2,0.4041619616807695,bfa_2020
comoe,score_final,3,0.41715974225240243,bfa_2020
comoe,score_final,4,0.16769462212330838,bfa_2020
comoe,score_final,5,0.010983673943519639,bfa_2020
ganzourgou,score_final,2,0.31003909496064624,bfa_2020
ganzourgou,score_final,3,0.41695352876821123,bfa_2020
ganzourgou,score_final,4,0.26580363032068516,bfa_2020
ganzourgou,score_final,5,0.007203745950457351,bfa_2020
gnagna,score_final,1,0.006549140582268414,bfa_2020
gnagna,score_final,2,0.1167290172663882,bfa_2020
gnagna,score_final,3,0.3174282114644019,bfa_2020
gnagna,score_final,4,0.3858169729571008,bfa_2020
gnagna,score_final,5,0.17347665772984067,bfa_2020
gourma,score_final,2,0.18235230980157605,bfa_2020
gourma,score_final,3,0.3859085682932319,bfa_2020
gourma,score_final,4,0.3793285424822046,bfa_2020
gourma,score_final,5,0.05241057942298744,bfa_2020
houet,score_final,2,0.44707233610121155,bfa_2020
houet,score_final,3,0.37935906693575766,bfa_2020
houet,score_final,4,0.17331163958703483,bfa_2020
houet,score_final,5,2.56957375995917e-4,bfa_2020
ioba,score_final,2,0.07678702656213512,bfa_2020
ioba,score_final,3,0.28862467969214783,bfa_2020
ioba,score_final,4,0.624161362779039,bfa_2020
ioba,score_final,5,0.01042693096667817,bfa_2020
kadiogo,score_final,1,0.024083677065845903,bfa_2020
kadiogo,score_final,2,0.6725749825146263,bfa_2020
kadiogo,score_final,3,0.2290364372024741,bfa_2020
kadiogo,score_final,4,0.06627701086177185,bfa_2020
kadiogo,score_final,5,0.008027892355281967,bfa_2020
kenedougou,score_final,2,0.4453351411403581,bfa_2020
kenedougou,score_final,3,0.41552816662165293,bfa_2020
kenedougou,score_final,4,0.13913669223798905,bfa_2020
komonjdjari,score_final,1,0.0082559012754023,bfa_2020
komonjdjari,score_final,2,0.13657249264715832,bfa_2020
komonjdjari,score_final,3,0.3897256544434089,bfa_2020
komonjdjari,score_final,4,0.43370306988303575,bfa_2020
komonjdjari,score_final,5,0.03174288175099464,bfa_2020
kompienga,score_final,1,0.00994165515167694,bfa_2020
kompienga,score_final,2,0.20432916218535438,bfa_2020
kompienga,score_final,3,0.421306288518956,bfa_2020
kompienga,score_final,4,0.3644228941440127,bfa_2020
kossi,score_final,1,3.306178104070939e-4,bfa_2020
kossi,score_final,2,0.20539469258719742,bfa_2020
kossi,score_final,3,0.4513766211518063,bfa_2020
kossi,score_final,4,0.3357555723112314,bfa_2020
kossi,score_final,5,0.0071424961393578195,bfa_2020
koulpelogo,score_final,2,0.16422349080755905,bfa_2020
koulpelogo,score_final,3,0.380665659409575,bfa_2020
koulpelogo,score_final,4,0.45511084978286603,bfa_2020
kouritenga,score_final,2,0.25116044888418876,bfa_2020
kouritenga,score_final,3,0.3601193231037968,bfa_2020
kouritenga,score_final,4,0.3697183712522771,bfa_2020
kouritenga,score_final,5,0.01900185675973739,bfa_2020
kourweogo,score_final,2,0.17159148384886563,bfa_2020
kourweogo,score_final,3,0.14029525194730902,bfa_2020
kourweogo,score_final,4,0.5338330593655822,bfa_2020
kourweogo,score_final,5,0.15428020483824317,bfa_2020
leraba,score_final,2,0.75,bfa_2020
leraba,score_final,3,0.125,bfa_2020
leraba,score_final,4,0.125,bfa_2020
loroum,score_final,1,0.006745262926367997,bfa_2020
loroum,score_final,2,0.26940770190141483,bfa_2020
loroum,score_final,3,0.41316392766580884,bfa_2020
loroum,score_final,4,0.3106831075064083,bfa_2020
mouhoun,score_final,2,0.2233402831079087,bfa_2020
mouhoun,score_final,3,0.4812412468219744,bfa_2020
mouhoun,score_final,4,0.2954184700701169,bfa_2020
nahouri,score_final,2,0.3477279751218435,bfa_2020
nahouri,score_final,3,0.3627574822506743,bfa_2020
nahouri,score_final,4,0.25790290852549647,bfa_2020
nahouri,score_final,5,0.031611634101985774,bfa_2020
namentenga,score_final,2,0.1911992213738708,bfa_2020
namentenga,score_final,3,0.40740755674118945,bfa_2020
namentenga,score_final,4,0.38089498712746095,bfa_2020
namentenga,score_final,5,0.020498234757478778,bfa_2020
nayala,score_final,1,0.005115013867283689,bfa_2020
nayala,score_final,2,0.21767726199122361,bfa_2020
nayala,score_final,3,0.44529535514008495,bfa_2020
nayala,score_final,4,0.3133839633954945,bfa_2020
nayala,score_final,5,0.01852840560591322,bfa_2020
oubritenga,score_final,2,0.46236334956970315,bfa_2020
oubritenga,score_final,3,0.34143172081143947,bfa_2020
oubritenga,score_final,4,0.19486177071037977,bfa_2020
oubritenga,score_final,5,0.0013431589084775132,bfa_2020
oudalan,score_final,2,0.10931824582506254,bfa_2020
oudalan,score_final,3,0.47138814652167765,bfa_2020
oudalan,score_final,4,0.38401207041237584,bfa_2020
oudalan,score_final,5,0.03528153724088403,bfa_2020
passore,score_final,1,0.004780208050390772,bfa_2020
passore,score_final,2,0.05676889622627702,bfa_2020
passore,score_final,3,0.3273675976574887,bfa_2020
passore,score_final,4,0.5842382649156351,bfa_2020
passore,score_final,5,0.026845033150208496,bfa_2020
poni,score_final,2,0.0469069794708331,bfa_2020
poni,score_final,3,0.5248431123294643,bfa_2020
poni,score_final,4,0.42824990819970254,bfa_2020
sanguie,score_final,2,0.09876292327397782,bfa_2020
sanguie,score_final,3,0.31440038610817517,bfa_2020
sanguie,score_final,4,0.5621459597993526,bfa_2020
sanguie,score_final,5,0.024690730818494454,bfa_2020
sanmatenga,score_final,1,0.002457864796212408,bfa_2020
sanmatenga,score_final,2,0.20485833018107558,bfa_2020
sanmatenga,score_final,3,0.3374718122910384,bfa_2020
sanmatenga,score_final,4,0.4462097530311835,bfa_2020
sanmatenga,score_final,5,0.009002239700490106,bfa_2020
seno,score_final,1,0.01225343375483446,bfa_2020
seno,score_final,2,0.28237154048763385,bfa_2020
seno,score_final,3,0.3727799643861306,bfa_2020
seno,score_final,4,0.32304367296368325,bfa_2020
seno,score_final,5,0.009551388407717944,bfa_2020
sissili,score_final,2,0.15723237501432635,bfa_2020
sissili,score_final,3,0.34276762498567365,bfa_2020
sissili,score_final,4,0.5,bfa_2020
soum,score_final,2,0.12926071497662986,bfa_2020
soum,score_final,3,0.5309196047728013,bfa_2020
soum,score_final,4,0.31150704476107866,bfa_2020
soum,score_final,5,0.02831263548949002,bfa_2020
sourou,score_final,2,0.18503587861674275,bfa_2020
sourou,score_final,3,0.5176323152512357,bfa_2020
sourou,score_final,4,0.29733180613202165,bfa_2020
tapoa,score_final,2,0.1236959590305668,bfa_2020
tapoa,score_final,3,0.3334133406109654,bfa_2020
tapoa,score_final,4,0.5234099379210448,bfa_2020
tapoa,score_final,5,0.019480762437422895,bfa_2020
tuy,score_final,2,0.004158574620971524,bfa_2020
tuy,score_final,3,0.3728509711929904,bfa_2020
tuy,score_final,4,0.43714500437754594,bfa_2020
tuy,score_final,5,0.1858454498084923,bfa_2020
yagha,score_final,1,0.006590118589165416,bfa_2020
yagha,score_final,2,0.2882434738749447,bfa_2020
yagha,score_final,3,0.29300966708768517,bfa_2020
yagha,score_final,4,0.38582691443909417,bfa_2020
yagha,score_final,5,0.02632982600911052,bfa_2020
yatenga,score_final,1,0.020759880077952302,bfa_2020
yatenga,score_final,2,0.20201022787185977,bfa_2020
yatenga,score_final,3,0.4767519514381575,bfa_2020
yatenga,score_final,4,0.29014686361637376,bfa_2020
yatenga,score_final,5,0.010331076995656682,bfa_2020
ziro,score_final,2,0.1764205822997599,bfa_2020
ziro,score_final,3,0.23479653776111156,bfa_2020
ziro,score_final,4,0.49501882869194075,bfa_2020
ziro,score_final,5,0.09376405124718785,bfa_2020
zondoma,score_final,1,0.005647963844440367,bfa_2020
zondoma,score_final,2,0.19654971197045373,bfa_2020
zondoma,score_final,3,0.43354641313682785,bfa_2020
zondoma,score_final,4,0.356774684864696,bfa_2020
zondoma,score_final,5,0.007481226183581962,bfa_2020
zoundweogo,score_final,2,0.31346801299354493,bfa_2020
zoundweogo,score_final,3,0.4490827820860417,bfa_2020
zoundweogo,score_final,4,0.206078054234027,bfa_2020
zoundweogo,score_final,5,0.031371150686386434,bfa_2020
bale,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.019106373634736544,bfa_2020
bale,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.12256705370323406,bfa_2020
bale,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.011174392100669762,bfa_2020
bale,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.06878753068797788,bfa_2020
bale,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.22905905894094775,bfa_2020
bale,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.03454594645139447,bfa_2020
bale,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.10120157921482344,bfa_2020
bale,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.17485015342391624,bfa_2020
bale,key_sanit,open_defec-/-NA-/-no_soap,0.05789343035589594,bfa_2020
bale,key_sanit,open_defec-/-NA-/-soap,0.18081448148640383,bfa_2020
bam,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.013294269164326031,bfa_2020
bam,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.1473388810009388,bfa_2020
bam,key_sanit,latrine_hygienic-/-shared_20to50-/-no_soap,0.0015446910044965695,bfa_2020
bam,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.06134952125740391,bfa_2020
bam,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.018905730893071578,bfa_2020
bam,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.21912271060923702,bfa_2020
bam,key_sanit,latrine_hygienic-/-shared_more50-/-soap,0.021172174738980816,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.012183947463942834,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-shared_20to50-/-no_soap,0.01917398441051309,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-shared_20to50-/-soap,0.03620900244385399,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.04099306266275191,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.13108386919840542,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-shared_more50-/-no_soap,0.019563921444803904,bfa_2020
bam,key_sanit,latrine_nonhygienic-/-shared_more50-/-soap,0.011535317727695534,bfa_2020
bam,key_sanit,open_defec-/-NA-/-no_soap,0.06751956187818363,bfa_2020
bam,key_sanit,open_defec-/-NA-/-soap,0.17900935410139487,bfa_2020
banwa,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.044409777085247903,bfa_2020
banwa,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.09610930858666844,bfa_2020
banwa,key_sanit,latrine_hygienic-/-shared_20to50-/-no_soap,0.005362618179179855,bfa_2020
banwa,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.007103733279065479,bfa_2020
banwa,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.07470509818091843,bfa_2020
banwa,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.20280409470555885,bfa_2020
banwa,key_sanit,latrine_nonhygienic-/-not_shared-/-no_soap,0.01782896963742519,bfa_2020
banwa,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.019570084737310815,bfa_2020
banwa,key_sanit,latrine_nonhygienic-/-shared_20to50-/-no_soap,0.007103733279065479,bfa_2020
banwa,key_sanit,latrine_nonhygienic-/-shared_20to50-/-soap,0.05871025421193244,bfa_2020
banwa,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.02145047271671942,bfa_2020
banwa,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.20459195806302866,bfa_2020
banwa,key_sanit,open_defec-/-NA-/-no_soap,0.14414058875121058,bfa_2020
banwa,key_sanit,open_defec-/-NA-/-soap,0.09610930858666844,bfa_2020
bazega,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.10108376765891929,bfa_2020
bazega,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.03327738156351974,bfa_2020
bazega,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.19896313775838959,bfa_2020
bazega,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.028694339168953392,bfa_2020
bazega,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.09035522928098087,bfa_2020
bazega,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.11047355895537561,bfa_2020
bazega,key_sanit,open_defec-/-NA-/-no_soap,0.12060883519625853,bfa_2020
bazega,key_sanit,open_defec-/-NA-/-soap,0.316543750417603,bfa_2020
bougouriba,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.05586141874960829,bfa_2020
bougouriba,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.05586141874960829,bfa_2020
bougouriba,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.05586141874960829,bfa_2020
bougouriba,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.08333333333333334,bfa_2020
bougouriba,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.16666666666666669,bfa_2020
bougouriba,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.16666666666666669,bfa_2020
bougouriba,key_sanit,latrine_nonhygienic-/-shared_more50-/-soap,0.05586141874960829,bfa_2020
bougouriba,key_sanit,open_defec-/-NA-/-no_soap,0.054943829167450095,bfa_2020
bougouriba,key_sanit,open_defec-/-NA-/-soap,0.3049438291674501,bfa_2020
boulgou,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.01692990849208474,bfa_2020
boulgou,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.1529435603791216,bfa_2020
boulgou,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.074279262345743155,bfa_2020
boulgou,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.24845803674097178,bfa_2020
boulgou,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.011371600218216307,bfa_2020
boulgou,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.12547980483796586,bfa_2020
boulgou,key_sanit,open_defec-/-NA-/-no_soap,0.1974963100504455,bfa_2020
boulgou,key_sanit,open_defec-/-NA-/-soap,0.17304151693545097,bfa_2020
boulkiemde,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.23448132301101332,bfa_2020
boulkiemde,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.016820231621010973,bfa_2020
boulkiemde,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.025322506559545606,bfa_2020
boulkiemde,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.24678183128603906,bfa_2020
boulkiemde,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.008244119449960171,bfa_2020
boulkiemde,key_sanit,latrine_nonhygienic-/-shared_20to50-/-soap,0.008244119449960171,bfa_2020
boulkiemde,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.016820231621010973,bfa_2020
boulkiemde,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.11958113951201835,bfa_2020
boulkiemde,key_sanit,open_defec-/-NA-/-no_soap,0.13752790589080702,bfa_2020
boulkiemde,key_sanit,open_defec-/-NA-/-nsp,0.010046993823875756,bfa_2020
boulkiemde,key_sanit,open_defec-/-NA-/-soap,0.1761295977747586,bfa_2020
comoe,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.02365760348876846,bfa_2020
comoe,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.0911626763857511,bfa_2020
comoe,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.03689882245896986,bfa_2020
comoe,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.028169761080280784,bfa_2020
comoe,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.3735076732318462,bfa_2020
comoe,key_sanit,latrine_nonhygienic-/-not_shared-/-no_soap,0.018962407308431864,bfa_2020
comoe,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.08170862790483636,bfa_2020
comoe,key_sanit,latrine_nonhygienic-/-shared_20to50-/-no_soap,0.005160251947437988,bfa_2020
comoe,key_sanit,latrine_nonhygienic-/-shared_20to50-/-soap,0.04568966118424537,bfa_2020
comoe,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.020499807045836545,bfa_2020
comoe,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.11434618033231682,bfa_2020
comoe,key_sanit,open_defec-/-NA-/-no_soap,0.02533031440115143,bfa_2020
comoe,key_sanit,open_defec-/-NA-/-soap,0.13490621323012725,bfa_2020
ganzourgou,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.07113331629960881,bfa_2020
ganzourgou,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.24302896184577633,bfa_2020
ganzourgou,key_sanit,latrine_hygienic-/-shared_20to50-/-no_soap,0.05164536829011697,bfa_2020
ganzourgou,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.007121314718579506,bfa_2020
ganzourgou,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.053760578944530846,bfa_2020
ganzourgou,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.12049327392283943,bfa_2020
ganzourgou,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.0102916404252196,bfa_2020
ganzourgou,key_sanit,latrine_nonhygienic-/-shared_20to50-/-no_soap,0.0102916404252196,bfa_2020
ganzourgou,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.04785191849546816,bfa_2020
ganzourgou,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.04404918116532597,bfa_2020
ganzourgou,key_sanit,open_defec-/-NA-/-no_soap,0.20117361422250937,bfa_2020
ganzourgou,key_sanit,open_defec-/-NA-/-soap,0.13915919124480547,bfa_2020
gnagna,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.018098453235450035,bfa_2020
gnagna,key_sanit,latrine_hygienic-/-not_shared-/-soap,0.06791747024417408,bfa_2020
gnagna,key_sanit,latrine_hygienic-/-shared_20to50-/-soap,0.016871451678375796,bfa_2020
gnagna,key_sanit,latrine_hygienic-/-shared_less20-/-no_soap,0.053068358149275865,bfa_2020
gnagna,key_sanit,latrine_hygienic-/-shared_less20-/-soap,0.10673233280839292,bfa_2020
gnagna,key_sanit,latrine_nonhygienic-/-not_shared-/-no_soap,0.012883592834895392,bfa_2020
gnagna,key_sanit,latrine_nonhygienic-/-not_shared-/-soap,0.010384080479150279,bfa_2020
gnagna,key_sanit,latrine_nonhygienic-/-shared_20to50-/-no_soap,0.007975717686960811,bfa_2020
gnagna,key_sanit,latrine_nonhygienic-/-shared_less20-/-no_soap,0.10839330938921155,bfa_2020
gnagna,key_sanit,latrine_nonhygienic-/-shared_less20-/-soap,0.08689835958320144,bfa_2020
gnagna,key_sanit,open_defec-/-NA-/-no_soap,0.31261603521842646,bfa_2020
gnagna,key_sanit,open_defec-/-NA-/-nsp,0.005443818834982179,bfa_2020
gnagna,key_sanit,open_defec-/-NA-/-soap,0.19271701985750314,bfa_2020
gourma,key_sanit,latrine_hygienic-/-not_shared-/-no_soap,0.03536182004806917,bfa_2020
